showcode,date,rating,text
PF307553,2022.10.27,5,재밋어용 내용도 흥미진진하고 넘버도 좋고 잘 봣습니다 또 보러올게요 주말공연 시간이 조굼 안 맞지만 시간내서 한번 더 볼게용
PF307553,2022.10.27,5,무대와 넘버 그리고 배우들의 합이 아주 좋았습니다. 특히 연주와 연기 안무까지 모두 소화해내는 액터뮤지션들에게 눈이 절로 가는 매력적인 극이었어요.
PF307553,2022.10.27,5,커튼콜 데이인줄 알았으면 카메라 챙겨갈걸 그랬네요. 그만큼 꼭 남기고 싶은 공연이였습니다. 미드나잇 언제나 너무 좋아요.
PF307553,2022.10.26,5,재미있게 잘 봤습니다 극이 전달하려는 메세지도 좋고 배우들의 연기도 좋아요 플레이어들이 악기도 연주하고 연기도 한다는게 신기했습니다
PF307553,2022.10.25,5,ost 염불 외러 또 왔습니다 제발 내주세요 돈은 오래전부터 준비되어 있으니 걱정하지 마세요...
PF307553,2022.10.25,5,진심 자 첫이엿는데 미쳣다구요ㅜㅜ 진짜 람지터한테 반해버려서 벌써 세번봣구요 15일에 두 번보고 지금 또 볼생각이잇어서 예매 갈겨!! 채우먼 진짜 완전귀엽구 잉ㅜ 요런느낌? 완전 애기애기해요ㅜ 선영플 웃어주는거 완전 유죄라니까오ㅜㅡㅜ
PF307553,2022.10.25,5,미드나잇 액터뮤지션 매우 재미있습니다....
PF307553,2022.10.25,5,"처음엔 당황스러웠지만 계속 생각하게 되는 극이네요. 일단 플레이어가 있는 연출이 너무 신선했구요, 비지터 역할 참 어려울 것 같은데 보는내내 찝찝하고 소름끼치게 연기를 잘해주셨어요."
PF307553,2022.10.25,5,"다시봐도 재미진 관극
앤과 우먼의 숨겨진 입체적요소들을 지켜보는것에 희열을 느낄때도 있고, 따끔할때도 있지만
관극의 포인트인 비지터와 플레이어들의 연기!
어쩌면 비지터는 우리가 마음속에 숨긴 두려움이 아닐까요
그 두려움은 다른이에게, 사랑하는이에게 들킬까봐로부터 시작해서 나를 어떻게 바라볼지에 대한
시선을 두려워하는것이지 않을까 싶어요, 꼭 보세요"
PF307553,2022.10.25,5,멋진 공연ㅇ이었습니다 박유덕 비지터의 비음 웃음 매력적이에요 맞을때도 웃고 계신거 무서워요 또 보고 싶어졌어요 끝나기 전에 또 보러 갈게요
PF307553,2022.10.25,4,"예전에 비지터를 남배우로 보고 이번에 여배우로 보게 됐어요.
각각의 매력이 있네요.
연주와 함께하는 공연이라 더 신나고 재밌어요.
비지터는 모두의 마음 속에 있는 공포일지도...
이번 시즌 다른 조합으로 또 보고 싶어요."
PF307553,2022.10.25,5,최고의 뮤지컬이에요!! 이렇게 완벽하게 짜여진 뮤지컬이라니 진짜 대단해요!!
PF307553,2022.10.25,5,역시 최고의 뮤지컬!! 누군가에게 뮤지컬을 추천해준다면 이걸 추천해주고 싶어요!
PF307553,2022.10.25,5,"오랜만에 봤는데도 여전히 재밌었어요! 플레이어들의 깨알같은 연기도 흥미로왔고 비지터, 맨, 우먼배우분들의 연기도 인상깊었습니다"
PF307553,2022.10.25,5,정말 너무 인상적으로 보고 갑니다 비지터 맨 우먼 플레이어들 모두의 합이 정말 굉장했어요 최고최고 가능한 한 많이 봐둬야겠습니다 오픈런 해주세요ㅠㅠ
PF307553,2022.10.24,5,배우님들의 합과 연기들... 노래 전부 최고예요!! 늦게 본게 후회되었어요ㅠㅠ 다음번엔 가족들이나 지인과 함께 보러 가겠습니다!!
PF307553,2022.10.24,5,오늘 북치는 여자 분 너무 매력있었어요 탭댄스에 노래까지! 입매도 예뻐요 ------------------------------------------------
PF307553,2022.10.24,5,"너무 잘봤습니다ㅜㅜㅜㅜㅜ
친구에게 보여주기위해 예매했는데 친구도 굉장히 마음에 들어 했어요!!!!

그런데 기간이 얼마 남지않아서..볼수있는 기간이 좀더 길어지면 좋겠습니다...ㅠㅠㅠㅋㅋㅋ"
PF307553,2022.10.24,5,"친구에게 완전 강추해서 데리고 갔었습니다.

친구 후기
일단 배우들과 아이컨택이 너무 좋았음
그리고 옆 플레이어들 깨알 디테일이라던지 웃고있다가 무표정으로 표정이 확 변하는게 너무 멋있었음
시선을 계속 맞춰줘서 나도 자꾸 보게 되고 배우들의 감정 연기가 너무 좋아서 두근 거리면서 본 것 같음

친구가 너무 마음에 들어해서 당일 예매로 밤공도 보고 말았다..."
PF307553,2022.10.24,5,두번째 관람이었고 여성비지터는 처음이었는데 첫번째 관람때와는 느낌이 달라서 흥미롭게 봤어요 넘버도 너무좋고 배우분들도 정말 잘하셔서 재밌게 봤습니다
PF307553,2022.10.24,5,배우님들 합도 잘 맞고 넘버도 넘 좋아요ㅎㅎ 그리고 비지터역 장보람 배우님 진짜 배역에 너무 찰떡이세여.. 공연 너무 잘 봤습니다!
PF307553,2022.10.24,5,대본 자체가 너무 재밌고 노래도 너무 좋은데 배우분들까지 진짜 어쩜 이렇게 잘 하시는지 모르겠어요. 진짜 몇번을 봐도 내용을 다 알고 봐도 흥미진진하네요ㅋㅋㅋ 믿나 최고야!! 짜릿해!!!
PF307553,2022.10.23,5,"할인이벤트 해서 오랜만에 정말 좋아했던 미드나잇을 다시 보러왔습니다. 미드나잇 : 액터뮤지션의 모든 시즌을 보고 있는데 항상 다른 배우님들의 다양한 비지터, 우먼, 맨, 플레이어들을 보는 재미가 있는 것 같아요. 그리고 언제나 탄탄한 시나리오와 좋은 넘버까지! 항상 사랑하지 않을 수 없는 극입니다. 이번 시즌 너무 늦게 본게 유일하게 아쉬워서 나오자마자 다시 표 잡았습니다 ??"
PF307553,2022.10.23,5,배우분들 모두 다 잘하시고 재밌었어요 비지터 연기가 맛깔났어요 넘버도 모두 좋고 감정에 호소하는 무언가가 있어서 한참후에도 들으면 공연볼때 감정이 되살아납니다
PF307553,2022.10.23,5,"젠더프리로 비지터를 만나 아주 좋았어요 플레이어와 합도 좋고 뭔가 더 인간들에 대한 지긋지긋함, 흥미, 삶에 대한 무료가 담뿍 묻어나는 비지터이더군요."
PF307553,2022.10.23,5,비지터라는 이름에 맞게 방문자의 역할을 하지만 성별에 관계없이 플레이해 보여주는 배우들이 압도적으로 좋아요 재연좠소 적립도장은 없지만 그래도 다시 보고픔요
PF307553,2022.10.23,5,"스토리, 넘버 다 좋았어요. 배우분들도 잘하시구요! 만족스러운 공연이었습니다!"
PF307553,2022.10.22,5,"계속 통로 앉아봐야지 앉아봐야지 하다가 드디어 앉았는데 차라리 아예 뒤로 빠져서 봐도 도입부 보기엔 좋았겠다 싶어요. 한국맨, 다온우먼 얼굴 분위기가 되게 안정적이었고 너와 함께 부를 때 눈물 날 뻔...ㅋㅋㅋ 진혁맨만 보다가 진혁지터 궁금해서 온 건데 진짜 목소리부터 다른 느낌이었어요!!"
PF307553,2022.10.21,5,선한국 맨은 비지터가 오기 전까지만해도 우먼과의 대화에서 예전보다 오버하는 모습이 보였는데 비지터 등장 이후 분위기가 반전이 되면서 선한국 맨의 차이가 전보다 더 크게 느껴져 더 재밌었습니다.
PF307553,2022.10.21,5,최고의 뮤지컬 밖에서 따라부를 수는 없는 넘버의 가사들이지만 그래도 모든게 끝장나는 넘버들 그리고 배우들 연기가 정말 굿이에요
PF307553,2022.10.20,5,륜국채 조합으로는 처음봤는데 너무 재밌었어요 오늘 춤동작 애드립이 진짜 많았는데 너무 웃기고 국채 합이 너무 잘맞아서 좋았어요 륜지터도 역시 명불허전.... 다른 배우님들의 비지터와는 정반대의 색깔이어서 새롭고 좋았습니다
PF307553,2022.10.19,5,비지터랑 맨. 우먼 연기도 너무 좋지만 플레이어분들 무대밖에 서있을때 깨알연기 보는 재미가ㅋㅋㅋ 비지터랑 플레이어분들 합도 너무 좋아서 매번 볼때마다 재밌어요 ㅋ
PF307553,2022.10.19,5,정말 재밌어요 데려간 지인도 오랜만에 봤는데 륜지터가 정말 신박하고 강렬해서 좋았다고하네요 ㅎㅎ
PF307553,2022.10.19,5,재밌게 잘 보고왔습니다! 사실 보기 전엔 취향에 맞을까 걱정했는데ㅋㅋㅋ 걱정 무색하게도 너무 잘 봤습니다. 장보람 비지터 정말 멋졌어요ㅠㅜ
PF307553,2022.10.18,5,공연 볼때마다 소소한 애드립도 있고 배우들의 티키타카도 너무 재미있게 보고 있습니다. 다른 자리로 보는 재미도 있고 넘버가 너무 좋아요~ OST 나왔으면 너무 좋겠어요ㅠㅠ
PF307553,2022.10.17,5,이 페어 첫 관람이었는데 너무 재미있었습니다 나중에 또 보고싶어요 짱! 근데 극장 시야가 너무 아쉽습니다 배우님들 연기가 자꾸 가려요..
PF307553,2022.10.17,5,륜희 비지터 좋았어요! 여성임을 굳이 숨길 필요 없을거란 인터뷰 보고 가니 더 좋더라고요 ㅎㅎ 젠더프리 캐스팅 앞으로도 계속되길 ~!
PF307553,2022.10.17,5,"이진혁 배우님 맨 배역 공연 관람했어요~~!
춤도 잘 추고 노래도 잘하시고 언제나 감동 받고 있습니다.
진혁 배우님이 저의 자랑입니다........."
PF307553,2022.10.16,5,보여주고 싶은 사람 있어서 같이 예매하고 데리고 갔는데 너무 재밌게봤다하여 뿌듯했어요^^
PF307553,2022.10.16,5,언제나 믿고보는 배우 홍륜희~ 다음에도 꼭 비지터로 볼 수 있었으면 좋겠어요
PF307553,2022.10.16,5,홍륜희 배우님 매우매우매우 잘하세요 정말 멋지고 귀엽고 무섭다가 익살맞고 모든 연기를 정말 잘하세요 넘버도 너무 잘 부르시고
PF307553,2022.10.15,5,연장공... ost... 간절하다... 진짜 너무 재밌고 올 가을 미드나잇으로 힐링했어요 진짜 갓극
PF307553,2022.10.15,5,진짜 넘버 하나하나 다 좋고... 이런 극이 ost를 안 내주는 건 진짜 불법이라고 생각함... 너무 좋은데 너무 슬퍼...
PF307553,2022.10.15,5,덕지터 너무 재밌어서 홀린 듯이 계속 표 예매하고 있습니다... 디테일도 계속 바꿔서 연기하시는 거 너무 좋아요
PF307553,2022.10.15,5,매반 재밌게 보고 있어요 배우들마다 캐해도 달라서 비교하는 재미도 있구요 스토리 넘버 다 빠질 게 없음 ㅇ(-( 내려가지 마
PF307553,2022.10.15,5,친구가 좋아하는 페어로 함께 보고 왔다. 배우분들 연기가 더 풍성해졌고 멋있어졌음을 실감했다. 악마가 나타난다면 지금이야말로 가장 좋은 때와 장소 아닌가? 라는 대사가 마음에 쏙 박혔다. 장보람 배우님 저번에도 기립박수 열심히 치고 나왔는데 어쩜 날이 갈수록 더 발전을 하시는지 카리스마가 1000배는 더 쎄져서 너무너무너무 재밌었다.
PF307553,2022.10.15,5,너무 재밌어요 스페셜커튼콜까지 너무나 완벽...제발연장해주면 좋겠네요 네..
PF307553,2022.10.14,5,재미잇어요 이날 스페셜커튼콜 데이라 즐거웠습니다.
PF307553,2022.10.14,5,재미있는 공연이었어요 ! 노래도 좋았고 연주나 연기도 좋았습니다 !
PF307553,2022.10.13,5,액터뮤지션들의 연기와 악기연주까지 훌륭한 공연 스페셜 커튼콜 디어각하는 본공하고 또다른 애드립으로 다른 공연 2개를 본듯한 느낌까지
PF307553,2022.10.13,5,비지터 우먼 맨 그리고 플레이어 모두 최고였어요!
PF307553,2022.10.13,5,"너무 재미있는 공연 이었습니다.
연주하면서 연기와 노래까지 하시는 플레이어분들 너무 대단했고
비지터, 우먼, 맨 연기를 하신 세 배우분도 최고였어요.
공연 내용과 음악도 매우 만족스러웠습니다."
PF307553,2022.10.13,5,주연 세분 뿐만 아니라 플레이어들의 연기도 너무 좋았어요 젠더프리극 처음 봤는데 앞으로 더 늘어나도 될거같네요. 다른 비지터도 궁금
PF307553,2022.10.12,5,너무 재밌었어요 굿굿굿 강추합니다!!!!ㅎㅎㅎ
PF307553,2022.10.12,5,"미드나잇 너무나 갓극.............
제발 12월까지 연장공연 해줘요ㅠㅠㅠㅠㅠㅠㅠ"
PF307553,2022.10.11,5,오픈런처럼 계속 극이 올라오는데 그래서 주기적으로 보고있어요. 쿨타임차면 보러가야합니다. 누구나 악마죠 때로는 탱고보러가야함...
PF307553,2022.10.11,5,"정말 기대하던 페어였는데 역시나 정말 만족스런 공연이었습니다. 무대 위에서 열심히 연기하며 땀 흘리는 배우님들이 멋지다고 생각했고, 또 보려고 또 예매했네요."
PF307553,2022.10.11,5,미드나잇 액터뮤지션 이번 시즌이 처음이 아닌데도 너무나 재밌게 보고 있어요. 이 날은 끝나고 스페셜 커튼콜도 찍을 수 있는 이벤트 회차라 공연 장면을 담을 수 있어서 좋았습니다.
PF307553,2022.10.11,5,노래들이 너무 좋아요 계속 생각나서 한번 더 보려구요
PF307553,2022.10.11,5,보람 비지터 정말 재밌었어요 서늘하고 조용하게 압도하는 무게감이 인상적이었습니다 ! 여성 배우여서 넘버 키도 몇몇부분 조절하느라 연주자분들도 배우들도 연습하기 쉽지 않았을텐데 이런 노력과 시간과 비용을 들여서 젠더프리 캐스팅 해주셔서 정말 감사합니다
PF307553,2022.10.11,5,"개인적으로 홍륜희 배우분과 주다온 배우분의 페어가 가장 재밌는거같아요(개인 취향이에요)
특히 주다온 배우분의 연기가, 제가 여러번 보면서 이미지화 된 우먼이랑 참 잘 어울리더라고요.
홍륜희배우분의 비지터는 그냥... 그냥... 너무 좋아요 ㅋㅋㅋ 매력적이에요."
PF307553,2022.10.11,5,"여러 회차 볼수록, 다양하게 해석될만한 지점이 많은 극이라 좋아해요.
물론 첫회차에도 즐겁게 보았고요."
PF307553,2022.10.11,5,"미드나잇 액터뮤지션 너무 재밌었어요!
배우분들도 플레이어들도 모두 멋지고 너무 잘하셨어요!"
PF307553,2022.10.11,5,"박유덕 장유상 주다온 배우님 캐스팅의 미드나잇 액터뮤지션
참 좋은 시간이고 즐겁고 의미 깊은 시간이었습니다.
좋은 공연 만들어주신 배우분들, 스텝분들, 제작진 분들 모두 감사합니다.
앞으로도 계속 발전하고 성공하는 미드나잇 액터뮤지션 되기를..."
PF307553,2022.10.11,5,"미드나잇이 오픈런 공연에 대한 우려를 처음으로 깼다. 오히려 오픈런 방식이 이 극에는 잘 맞을지도 모른다는 생각마저 들었다. 오픈런으로 바뀌면서 신인, 인지도 낮은 기존 배우도 가능성만 보인다면 주연으로 발탁되었기 때문이다. 리미티드런 시기라면 상상할 수 없었던 일이다. 조연인 플레이이어에서 주연인 비지터, 맨 등으로 새롭게 무대에 서는 경우도 여럿 있었다. 이들은 당연하게도 한 가지 배역만 해본 배우보다 극에 대해 깊게 이해할 것이다. 새로운 방향으로 자기 캐릭터를 만들어올 수도 있다.

반드시 인기 배우가 출연해야만 좋은 극은 아니다. 미드나잇은 만듦새가 이미 좋은 극이고, 객석에 앉아 감상하는 게 전부인 관객 입장에서도 배우들이 소화하기에 절대 만만하지 않아 보인다. 레플리카 방식의 라이선스 공연이기 때문에 대본이나 연출을 함부로 뜯어고칠 수도 없다. 신인이 출연한다고 연기하기 수월하게(?) 고쳐줄 여지가 없다는 뜻이다. 그러니 이 극을 잘해낸다면 웬만한 극은 다 잘할 것이 틀림없다. 그렇다면 미드나잇이 신인과 인지도 낮은 기존 배우의 등용문이 되어도 좋지 않을까."
PF307553,2022.10.10,4,20년에 정말 재밌게 봤는데... 어느새 오픈런이 되어있네요. 배우들은 잘 하지만 뭔가... 규모도 그렇고 아쉬워요. 배우들도 이런 극을 오랫동안 하는데 목은 괜찮은가 걱정도 되네여
PF307553,2022.10.10,5,"누구나 악마죠 때로는
모든 사람 안에 어둠이 있죠
누구나 악마죠 가끔은
자 착한 척은 그만 벗어봐 가면을"
PF307553,2022.10.10,5,박유덕 장유상 주다온 페어의 미드나잇액터뮤지션 즐겁고 유쾌하고 좋은 시간이었습이다 비 오는 날에 더 잘 어울리는 미드나잇액터뮤지션 꼐속 좋은 공연 이어지길!!
PF307553,2022.10.10,5,홍륜희 정유상 주다온 페어의 미드나잇액터뮤지션 정말 재밌고 감명깊고 짜릿하고 오싹했습니다! 다온 배우님 춤선이 너무 고와서 머릿속에서 떠나질 않습니다온~
PF307553,2022.10.10,5,"일년만에 보는 액뮤였는데 람지터 너무 짱이잖아...?
장보람 비지터 꼭 봐주세요 안 보면 후회할거야"
PF307553,2022.10.09,5,비지터 너무 매력적이고 재미있었어요. 강약중간약 그리고 단짠단짠 밀당 진짜 너무 신나요
PF307553,2022.10.07,5,너무 재미있어서 친구 표도 사서 보여줬어요 ㅎㅎ
PF307553,2022.10.07,5,너무너무 재밌었어요 시간이 훌쩔 갔습니다! 꼭 한 번 보시는 것을 추천합니다!
PF307553,2022.10.07,5,장보람 비지터 정말 최고입니다. 다른 배우님들도 너무 좋아요. 11월에 끝나는 게 너무 아쉬워요. OST라도 나왔음 좋을 것 같습니다.
PF307553,2022.10.06,5,미드나잇 재미있어요 미드나잇 재미있어요 재미있습니다.
PF307553,2022.10.06,5,재밌어요~~~~~재밌어요~~~~~재밌어요~~~~~재밌어요~~~~~
PF307553,2022.10.05,5,박유덕 배우님 비지터 연기는 처음 보러 가는 거였는데 이전에 봤던 다른 비지터 분들과는 또 다른 느낌이라 엄청 신선했습니다! 지루할 틈이 없었어요
PF307553,2022.10.05,5,덕지터 보러 갔어요 재밌게 잘 봤습니다 누구랑 봐도 재미다고 하네요
PF307553,2022.10.05,5,장보람 배우님 보러 갔다가 주다온 배우님께 입덕하고 왔어요.. 우먼 주다온님 페어로 보시는 거 추천드립니다! 진짜 후회안하실거에요!
PF307553,2022.10.04,5,미드나잇써커스라는 노래하고는 상관이 없는 것 같지만 그래도 참 뭔가 상관이 있는 것처럼도 느껴지는 미드나잇액터뮤지션! 다온 배우님 우면에 늘 감탄하고 감동하고 감사합니다!!
PF307553,2022.10.04,5,"주다온 배우님의 우먼을 볼 수 있다니 참 행복하고 영광이었습니다!
주다온 배우님 쭈욱~ 우먼 해주세요! 비지터두 해주세요! 다 해주세온!"
PF307553,2022.10.04,5,덕지터 연기 너무 재밌어요 플레이어들도 너무 좋아요
PF307553,2022.10.04,5,"녁지터 계속 보고 싶어요... 강렬하고 너무 좋았어요...

사이드 좌석은 악기 소리가 크고 시야가 쏠리는 경향이 있어서 피하시면 좋을 것 같아요~ㅠㅠ"
PF307553,2022.10.04,5,"덕지터 완전 자연발생한 인간 욕망의 찌꺼기 집합체 같았고, 갓 태어난 인공지능처럼 굴다가 인간 둘 보면서 데이터 딥러닝하는 점이 신기했네요. 선영플 너무너무너무 좋았어요!!!"
PF307553,2022.10.03,4,누구나 악마죠 때로는. 하지만 선악과를 먹을지 말지 동료를 고발할지 말지. 그 끝이 결국 죽음이라면 당신의 선택은? 정말 재미있어요. 륜희배우님 비지터 최고에요 ㅠㅠㅠㅠ
PF307553,2022.10.03,5,너무 재밌었어요! 주다온 배우님 연기 너무 짜릿하네요 ㅎㅎ
PF307553,2022.10.03,5,덕지터 너무 좋아요! ! ㅠㅠ비지터의 연기 하나하나가 별미(?)입니다. 암울한 시대에 착잡해지는 내용이지만 음악은 아주 발랄하고 즐거워요. 리듬에 몸을 맡겨 배우들과 함께 자유로운 내적댄스만 하고 오셔도 만족도 최상.. 맨우먼의 유토피아에 관해 이런 저런 생각을 하게 되기도 하네요
PF307553,2022.10.03,5,"꿈꿔왔던 유토피아 그저 환상인가
꿈꿔왔던 유토피아 어디에 존재하나
결국엔 없던거야"
PF307553,2022.10.03,5,감히 나한테 명령을 해!!!!!!!!!!!!!!! 최고짜릿
PF307553,2022.10.02,4,독특하네요. 이게 뭐지? 싶었는데 재밌었습니다.
PF307553,2022.10.02,5,"배우님들 너무 잘해서 즐겁고 재미있게 관람했습니다.
주말저녁을 신나게 마무리 한 것 같아요"
PF307553,2022.10.02,5,무대 위 배우들이 직접 악기를 연주하더라구요! 스토리도 흥미진진하고 넘버들도 중독성 있어서 좋았습니다 플레이어들 표정 연기 넘 잘해요
PF307553,2022.10.02,5,"아무런 정보 없이 예매 후, 공연을 보러갔습니다. 무대 위 스탈린 그림이 가장 먼저 눈에 띄었고, 어떤 식으로 극이 전개될지 기대되는 마음으로 극을 보았는데요. 예상치도 못한 스토리가 밀려들어왔고 독특했던 분위기 속에 극이 진행될수록 소름이 끼쳐왔습니다. 모두가 역할을 잘 해나가고 있었지만, 그중에서도 혼란스러움과 공포에 사로잡힌 우먼이라는 역할을 맡은 서채이 배우의 연기가 아직도 기억에 남아요. 그 표정과 목소리가 생생합니다. 앞으로의 연기가 더더욱 기대됩니다. 앞으로 한 번 더 보고 싶은 공연이었어요. 좋은 의미로 너무 충격적이어서 인상깊기도 했고요."
PF307553,2022.10.03,5,"주말 사이 느즈막이 나왔을때에도 안전히 착석하여 언제라도 멋진 퀄리티의 공연, 1937년의 마지막 밤에 접어들 수 있는, 항상 믿고보게 됩니다! 스릴과 리듬이 함께하기에 항상 손에 땀을 쥐고 다시금 찾아오게 되는 매력적인 작품! 웰컴대학로로 함께해서 더욱 좋습니다"
PF307553,2022.10.02,5,덕녁채이페어 더 주세요....너무 좋아요.....제 페어 찾았어요 제발요....플레이어분들도 다 너무 좋았어요 제발 이 페어 더 주세요...
PF307553,2022.10.02,5,륜지터 궁금해서 보러갔는데 좋았어요 다온우먼도 노선이 신선해서 좋았어요
PF307553,2022.10.01,3,"극장 의자가 매우 불편해서 별 하나 깎음, 음향 심하게 별로라서 하나 더 깎음. 그래도 액뮤는 액뮤라서 역시 재밌고...배우들 모두 만족스러웠음."
PF307553,2022.10.01,5,"진짜 넘넘 재밌습니다!! 넘버들도 다 좋고 비지터, 플레이어들 보는 재미도 있고!! 맨우먼이 휘둘러지는것도..! 그리고 곱씹을수록 생각많아지고 재밌는 극인것같습니다."
PF307553,2022.09.30,5,박유덕 비지터가 궁금해서 보고왔습니다 진짜 잘하십니다 재밌었어요
PF307553,2022.09.30,5,언제봐도 너무너무 재밌는 미드나잇! 조만간 또 보러갑니다
PF307553,2022.09.30,5,친구와함께 재밌게봤습니다 액터뮤지션이라고 해서 악기연주하는 분들도 극안에 함께 참여해서 연기도 하시고 해서 3인극인줄알았는데 아니네요. 다들 너무 열연해주셔서 대만족
PF307553,2022.09.29,5,"홍륜희 비지터 멋있는데 은근 웃기다가,,, 또 멋있고ㅎㅎ 진혁맨 채이우먼도 넘 좋았구 플레이어들도 잘 하셔서 재밌게 보고 왔습니다 또 보러 가고 싶어요"
PF307553,2022.09.29,5,장보람님 비지터 정말 매력 있고 개성있고 재밌었어요.이 매력에 푹 빠진 분들은 헤어나지 못하고 회전 돌것 같더라고요.
PF307553,2022.09.29,5,너무 좋은 극에 좋은 배우님들 만날수 있어서 좋았습니다. 정말 플레이어 분들 대단하세요. 뮤지컬 미드나잇의 매력은 플레이어입니다!!
PF307553,2022.09.29,5,정말 배우님들의 연기가 너무 대단한 것 같습니다. 특히 플레이어분들... 정말 액터뮤지션인 이유를 알 것 같습니다. 비지터 배우님의 기타도 멋지고 플레이어 배우님들의 연주도 너무 좋았습니다. 연기는 두말할 것도 없고 넘버도 너무 좋았습니다ㅠㅠ 해주신다면 중계로도 보고 싶습니다.
PF307553,2022.09.29,5,"언제 봐도 어떻게 봐도 즐겁게(?) 관람가능한 뮤지칼이죠
다음에 또 보러갈거임"
PF307553,2022.09.29,5,"아 정말 최고의 블랙코미디 뮤지칼!
누구에게나 자신있게 추천합니다 제발 봅시다..........."
PF307553,2022.09.28,5,"철학적인 생각을 많이 하게 되는 미드나잇 액터뮤지션.
누구나 악마죠 때로는.
정말 그렇습니다."
PF307553,2022.09.28,5,비지터가 정말 새로워서 흥미로웠구요 배우들의 연기도 물론 좋았지만 뮤지션들의 연기뿐만아니라 연주까지 직접들을수있어 넘 좋았었요
PF307553,2022.09.28,4,"젠더프리 감사합니다 앞으로도 계속해주세요 노래도 , 대본도 탄탄해서 더 좋았습니다"
PF307553,2022.09.27,5,"박유덕 비지터는 나름 캐릭터를 구축하셨나본데, 간사하고 능글맞은 게 약간 비호감인 듯...ㅠㅠ 아직 이진혁 비지터를 못 봤지만 이번 마지막 캐스팅은 여성 비지터들의 활약이 뛰어난 것 같네요."
PF307553,2022.09.26,5,젠더프리 역을 하신 배우님들과 우먼 배우님들이 너무 좋아서 다양한 캐스트로 좀 더 보고 싶은데 홍륜희 배우님은 항상 맨역에 장유상 배우님과 우먼역의 서채이 배우님과 고정으로 하고 계신 것 같아 아쉽습니다. 주다온 배우님과 홍륜희 배우님의 연기합도 다시 한번 보고 싶습니다.
PF307553,2022.09.25,5,대본도 탄탄하고 배우님들 연기도 너무 맘에 들었어요!!! 또 보고싶은 공연이에요!!! 넘버도 너무 좋네요 대본집 있으면 좋겠어요
PF307553,2022.09.25,5,여배우님비지터를 처음봤는데 진짜 너무 찰떡같이 어울리셔서 재미있게 보고왔습니당! 다음에도 보러와야겠어요 :)
PF307553,2022.09.25,4,장보람 비지터 연기 잘봤습니다. 개성있고 연기력도 좋고 노래도 잘부르네요. 주다온의 맑은 목소리와 대비되어 좋았습니다. 플레이어 역할의 오윤진 강대운님도 좋았어요. 단점을 이야기하자면 스토리가 전반적으로 뭘 이야기하려는지는 알겠는데 100분 동안 늘어지고 단조로와서 조금 지루했어요. 잘봤습니다
PF307553,2022.09.25,5,홍륜희 배우의 비지터를 워낙 재미있게 봤던 터라 다시 보고 싶은 마음에 재관람했습니다! 이번에도 재미있게 봤고 우먼 역할의 서채이 배우와 호흡이 잘 맞던 부분 역시 좋았어요
PF307553,2022.09.25,5,친구랑 같이 봤는데 재밌었다고 합니다 친구표도 제가 예매해서 대신 남겨요
PF307553,2022.09.25,5,노래 너무 좋아요 ost 내주시면 사고싶음 제발 내주세요
PF307553,2022.09.25,5,"덕지터, 특유의 포근하고 사람 좋아보이는 웃음으로 자꾸 방긋방긋 웃으며 털어대니까(?) 새롭다가도 우먼과 맨을 아주 확실하게 비웃고 있어서 재밌다! 넘버 소화나 연기들 다 좋았고. 대령님 때 눈빛도 좋았고. 굉장히 신선하고 임팩트 있는 비지터였다"
PF307553,2022.09.25,5,여성비지터에 대한 흥미로 잡았는데 생각이상으로 재미있던 공연이어서 또 볼것같습니다. 디어각하하는 륜희비지터 너무재미있네요
PF307553,2022.09.25,5,믿고보는 믿나 믿고보는 다온배우님 언제나 후회없은 좋은 공연이었습니다! 믿나 만세! 다온 배우님 만세!! 50자 채우기 ㅜㅠ 힘들다….
PF307553,2022.09.24,4,여러 생각을 하게 하는 극....OST 좀 내주십시오..ㅠㅠㅠㅠ
PF307553,2022.09.23,5,"이번 시즌은 이미 입지를 다진 배우뿐만 아니라 반짝이는 신인, 경력 대비 인지도가 높지 않았던 배우들의 멋진 무대도 볼 수 있어 더욱 좋았다."
PF307553,2022.09.22,4,누구나 악마죠 때로는 그 악마를 마주하게 참교육 시키러 오는 비지터 생각이 많아지는 극입니다! 넘버도 좋고 재미있어요
PF307553,2022.09.22,5,장보람 비지터는 합류 초반에 한번 봤었는데 지금 보니 디테일도 엄청 섬세해지고 더 좋은 것 같습니다! 이진혁 맨과 서채이 우먼 정말 너무 좋아요 이 배우들로 또 보고 싶어요 짱!
PF307553,2022.09.22,5,비지터 홍륜희 맨 선한국 우먼 서채이 Knock Knock Knock!! 엔카베데다 문열어!!! 12월31일 한해의 마지막을 보내려는 맨과 우먼에게 찾아온 낯선 비지터의 방문! 액터뮤지션들의 연주와 함께 흥미로운 이야기가 이어진다
PF307553,2022.09.22,4,넘버가 꽤 중독성 있어요. 진지하다가 뻔뻔하게 웃기다가.. 극이 밀당(?)을 좀 잘하는데ㅋㅋ 결말 부분이 인상 깊네요.
PF307553,2022.09.21,5,여러번 봤는데도 매번 색다른 기분이에요 늦게 알게되어 아쉬운 극..ㅠㅠ 예매하고 나서 매일 그날이 찾아오는 걸 기다렸습니다.. 막공전에 한 번 더 보고 싶어요
